ID,Date,Country,Disease,Update,Month,Year,Cases,Deaths
10635,13/03/2020,Kazakhstan,COVID-19,Yes,3,2020,4,0
10636,13/03/2020,Iran,COVID-19,Yes,3,2020,11364,514
10637,13/03/2020,Israel,COVID-19,Yes,3,2020,161,0
10638,13/03/2020,France,COVID-19,Yes,3,2020,3,0
10639,13/03/2020,Australia,COVID-19,Yes,3,2020,14,1
10640,13/03/2020,Cayman Islands,COVID-19,Yes,3,2020,1,0
10641,13/03/2020,Japan,COVID-19,Yes,3,2020,701,19
10642,13/03/2020,Czech Republic,COVID-19,Yes,3,2020,141,0
10643,13/03/2020,Qatar,COVID-19,Yes,3,2020,320,0
10644,13/03/2020,Singapore,COVID-19,Yes,3,2020,200,0
10645,13/03/2020,Guadeloupe,COVID-19,Yes,3,2020,1,0
10646,13/03/2020,Dominican Republic,COVID-19,Yes,3,2020,5,0
10647,13/03/2020,Egypt,COVID-19,Yes,3,2020,80,2
10648,13/03/2020,Bolivia,COVID-19,Yes,3,2020,3,0
10649,13/03/2020,Canada,COVID-19,Yes,3,2020,4,0
10650,13/03/2020,Canada,COVID-19,Yes,3,2020,2,0
10651,13/03/2020,Indonesia,COVID-19,Yes,3,2020,69,4
10652,13/03/2020,South Korea,COVID-19,Yes,3,2020,7979,66
10653,13/03/2020,Latvia,COVID-19,Yes,3,2020,17,0
10654,13/03/2020,Senegal,COVID-19,Yes,3,2020,10,0
10655,13/03/2020,Ethiopia,COVID-19,Yes,3,2020,1,0
10656,13/03/2020,Sudan,COVID-19,Yes,3,2020,1,1
10657,13/03/2020,Portugal,COVID-19,Yes,3,2020,112,0
10658,13/03/2020,Andorra,COVID-19,Yes,3,2020,1,0
10659,13/03/2020,Guinea,COVID-19,Yes,3,2020,1,0
10660,13/03/2020,Antigua and Barbuda,COVID-19,Yes,3,2020,1,0
10661,13/03/2020,Belgium,COVID-19,Yes,3,2020,559,3
10662,13/03/2020,Russia,COVID-19,Yes,3,2020,45,0
10663,13/03/2020,India,COVID-19,Yes,3,2020,82,2
10664,13/03/2020,Morocco,COVID-19,Yes,3,2020,7,1
10665,13/03/2020,Aruba,COVID-19,Yes,3,2020,2,0
10666,13/03/2020,Canada,COVID-19,Yes,3,2020,2,0
10667,13/03/2020,Argentina,COVID-19,Yes,3,2020,31,2
10668,13/03/2020,Chile,COVID-19,Yes,3,2020,43,0
10669,13/03/2020,Jordan,COVID-19,Yes,3,2020,1,0
10670,13/03/2020,Kenya,COVID-19,Yes,3,2020,1,0
10671,13/03/2020,France,COVID-19,Yes,3,2020,1,0
10672,13/03/2020,France,COVID-19,Yes,3,2020,2,0
10673,13/03/2020,Poland,COVID-19,Yes,3,2020,68,2
10674,13/03/2020,Denmark,COVID-19,Yes,3,2020,3,0
10675,13/03/2020,UK,COVID-19,Yes,3,2020,1,0
10676,13/03/2020,Hungary,COVID-19,Yes,3,2020,19,0
10677,13/03/2020,Australia,COVID-19,Yes,3,2020,1,0
10678,13/03/2020,US,COVID-19,Yes,3,2020,5,0
10679,13/03/2020,Slovenia,COVID-19,Yes,3,2020,141,0
10680,13/03/2020,Finland,COVID-19,Yes,3,2020,155,0
10681,13/03/2020,South Africa,COVID-19,Yes,3,2020,24,0
10682,13/03/2020,Bosnia and Herzegovina,COVID-19,Yes,3,2020,13,0
10683,13/03/2020,Saudi Arabia,COVID-19,Yes,3,2020,86,0
10684,13/03/2020,Ivory Coast,COVID-19,Yes,3,2020,1,0
10685,13/03/2020,Luxembourg,COVID-19,Yes,3,2020,34,0
10686,13/03/2020,Costa Rica,COVID-19,Yes,3,2020,23,0
10687,13/03/2020,Canada,COVID-19,Yes,3,2020,29,0
10688,13/03/2020,Bhutan,COVID-19,Yes,3,2020,1,0
10689,13/03/2020,Spain,COVID-19,Yes,3,2020,5232,133
10690,13/03/2020,Malaysia,COVID-19,Yes,3,2020,197,0
10691,13/03/2020,Holy See,COVID-19,Yes,3,2020,1,0
10692,13/03/2020,Serbia,COVID-19,Yes,3,2020,35,0
10693,13/03/2020,Cameroon,COVID-19,Yes,3,2020,2,0
10694,13/03/2020,Slovakia,COVID-19,Yes,3,2020,32,0
10695,13/03/2020,Togo,COVID-19,Yes,3,2020,1,0
10696,13/03/2020,Peru,COVID-19,Yes,3,2020,28,0
10697,13/03/2020,Romania,COVID-19,Yes,3,2020,89,0
10698,13/03/2020,Mexico,COVID-19,Yes,3,2020,12,0
10699,13/03/2020,Colombia,COVID-19,Yes,3,2020,13,0
10700,13/03/2020,US,COVID-19,Yes,3,2020,21,0
10701,13/03/2020,Brunei,COVID-19,Yes,3,2020,37,0
10702,13/03/2020,Martinique,COVID-19,Yes,3,2020,3,0
10703,13/03/2020,French Guiana,COVID-19,Yes,3,2020,5,0
10704,13/03/2020,Malta,COVID-19,Yes,3,2020,12,0
10705,13/03/2020,Paraguay,COVID-19,Yes,3,2020,6,0
10706,13/03/2020,Moldova,COVID-19,Yes,3,2020,6,0
10707,13/03/2020,Maldives,COVID-19,Yes,3,2020,9,0
10708,13/03/2020,Bulgaria,COVID-19,Yes,3,2020,23,1
10709,13/03/2020,Tunisia,COVID-19,Yes,3,2020,16,0
10710,13/03/2020,Cyprus,COVID-19,Yes,3,2020,14,0
10711,13/03/2020,US,COVID-19,Yes,3,2020,1,0
10712,13/03/2020,US,COVID-19,Yes,3,2020,9,0
10713,13/03/2020,US,COVID-19,Yes,3,2020,6,0
10714,13/03/2020,US,COVID-19,Yes,3,2020,282,4
10715,13/03/2020,US,COVID-19,Yes,3,2020,49,0
10716,13/03/2020,US,COVID-19,Yes,3,2020,11,0
10717,13/03/2020,US,COVID-19,Yes,3,2020,4,0
10718,13/03/2020,US,COVID-19,Yes,3,2020,10,0
10719,13/03/2020,US,COVID-19,Yes,3,2020,50,2
10720,13/03/2020,US,COVID-19,Yes,3,2020,42,1
10721,13/03/2020,US,COVID-19,Yes,3,2020,2,0
10722,13/03/2020,US,COVID-19,Yes,3,2020,1,0
10723,13/03/2020,US,COVID-19,Yes,3,2020,46,0
10724,13/03/2020,US,COVID-19,Yes,3,2020,13,0
10725,13/03/2020,US,COVID-19,Yes,3,2020,17,0
10726,13/03/2020,US,COVID-19,Yes,3,2020,5,1
10727,13/03/2020,US,COVID-19,Yes,3,2020,14,0
10728,13/03/2020,US,COVID-19,Yes,3,2020,36,0
10729,13/03/2020,US,COVID-19,Yes,3,2020,1,0
10730,13/03/2020,US,COVID-19,Yes,3,2020,18,0
10731,13/03/2020,US,COVID-19,Yes,3,2020,123,0
10732,13/03/2020,US,COVID-19,Yes,3,2020,16,0
10733,13/03/2020,US,COVID-19,Yes,3,2020,14,0
10734,13/03/2020,US,COVID-19,Yes,3,2020,1,0
10735,13/03/2020,US,COVID-19,Yes,3,2020,2,0
10736,13/03/2020,US,COVID-19,Yes,3,2020,1,0
10737,13/03/2020,US,COVID-19,Yes,3,2020,13,0
10738,13/03/2020,US,COVID-19,Yes,3,2020,17,0
10739,13/03/2020,US,COVID-19,Yes,3,2020,6,0
10740,13/03/2020,US,COVID-19,Yes,3,2020,29,1
10741,13/03/2020,US,COVID-19,Yes,3,2020,10,0
10742,13/03/2020,US,COVID-19,Yes,3,2020,421,0
10743,13/03/2020,US,COVID-19,Yes,3,2020,17,0
10744,13/03/2020,US,COVID-19,Yes,3,2020,1,0
10745,13/03/2020,US,COVID-19,Yes,3,2020,13,0
10746,13/03/2020,US,COVID-19,Yes,3,2020,2,0
10747,13/03/2020,US,COVID-19,Yes,3,2020,30,0
10748,13/03/2020,US,COVID-19,Yes,3,2020,41,0
10749,13/03/2020,US,COVID-19,Yes,3,2020,14,0
10750,13/03/2020,US,COVID-19,Yes,3,2020,13,0
10751,13/03/2020,US,COVID-19,Yes,3,2020,8,1
10752,13/03/2020,US,COVID-19,Yes,3,2020,26,0
10753,13/03/2020,US,COVID-19,Yes,3,2020,43,0
10754,13/03/2020,US,COVID-19,Yes,3,2020,9,0
10755,13/03/2020,US,COVID-19,Yes,3,2020,2,0
10756,13/03/2020,US,COVID-19,Yes,3,2020,30,0
10757,13/03/2020,US,COVID-19,Yes,3,2020,568,37
10758,13/03/2020,US,COVID-19,Yes,3,2020,0,0
10759,13/03/2020,US,COVID-19,Yes,3,2020,19,0
10760,13/03/2020,US,COVID-19,Yes,3,2020,1,0
10761,13/03/2020,Vietnam,COVID-19,Yes,3,2020,47,0
10762,13/03/2020,Mongolia,COVID-19,Yes,3,2020,1,0
10763,13/03/2020,Jamaica,COVID-19,Yes,3,2020,8,0
10764,13/03/2020,Afghanistan,COVID-19,Yes,3,2020,7,0
10765,13/03/2020,Monaco,COVID-19,Yes,3,2020,2,0
10766,13/03/2020,Liechtenstein,COVID-19,Yes,3,2020,1,0
10767,13/03/2020,Guyana,COVID-19,Yes,3,2020,1,1
10768,13/03/2020,Taiwan,COVID-19,Yes,3,2020,50,1
10769,14/03/2020,China,COVID-19,Yes,3,2020,67790,3075
10770,14/03/2020,Italy,COVID-19,Yes,3,2020,21157,1441
10771,14/03/2020,Iran,COVID-19,Yes,3,2020,12729,611
10772,14/03/2020,South Korea,COVID-19,Yes,3,2020,8086,72
10773,14/03/2020,Spain,COVID-19,Yes,3,2020,6391,195
10774,14/03/2020,Germany,COVID-19,Yes,3,2020,4585,9
10775,14/03/2020,France,COVID-19,Yes,3,2020,4469,91
10776,14/03/2020,Switzerland,COVID-19,Yes,3,2020,1359,13
10777,14/03/2020,China,COVID-19,Yes,3,2020,1356,8
10778,14/03/2020,China,COVID-19,Yes,3,2020,1273,22
10779,14/03/2020,China,COVID-19,Yes,3,2020,1227,1
10780,14/03/2020,UK,COVID-19,Yes,3,2020,1140,21
10781,14/03/2020,Norway,COVID-19,Yes,3,2020,1090,3
10782,14/03/2020,China,COVID-19,Yes,3,2020,1018,4
10783,14/03/2020,China,COVID-19,Yes,3,2020,990,6
10784,14/03/2020,Sweden,COVID-19,Yes,3,2020,961,2
10785,14/03/2020,Netherlands,COVID-19,Yes,3,2020,959,12
10786,14/03/2020,China,COVID-19,Yes,3,2020,935,1
10787,14/03/2020,Denmark,COVID-19,Yes,3,2020,827,1
10788,14/03/2020,Japan,COVID-19,Yes,3,2020,773,22
10789,14/03/2020,China,COVID-19,Yes,3,2020,760,7
10790,14/03/2020,Others,COVID-19,Yes,3,2020,696,7
10791,14/03/2020,Belgium,COVID-19,Yes,3,2020,689,4
10792,14/03/2020,Austria,COVID-19,Yes,3,2020,655,1
10793,14/03/2020,China,COVID-19,Yes,3,2020,631,0
10794,14/03/2020,China,COVID-19,Yes,3,2020,576,6
10795,14/03/2020,US,COVID-19,Yes,3,2020,572,37
10796,14/03/2020,China,COVID-19,Yes,3,2020,539,3
10797,14/03/2020,US,COVID-19,Yes,3,2020,525,2
10798,14/03/2020,China,COVID-19,Yes,3,2020,482,13
10799,14/03/2020,China,COVID-19,Yes,3,2020,437,8
10800,14/03/2020,China,COVID-19,Yes,3,2020,353,3
10801,14/03/2020,US,COVID-19,Yes,3,2020,340,5
10802,14/03/2020,Qatar,COVID-19,Yes,3,2020,337,0
10803,14/03/2020,China,COVID-19,Yes,3,2020,318,6
10804,14/03/2020,China,COVID-19,Yes,3,2020,296,1
10805,14/03/2020,China,COVID-19,Yes,3,2020,252,2
10806,14/03/2020,China,COVID-19,Yes,3,2020,245,2
10807,14/03/2020,Malaysia,COVID-19,Yes,3,2020,238,0
10808,14/03/2020,Greece,COVID-19,Yes,3,2020,228,3
10809,14/03/2020,Finland,COVID-19,Yes,3,2020,225,0
10810,14/03/2020,Singapore,COVID-19,Yes,3,2020,212,0
10811,14/03/2020,Bahrain,COVID-19,Yes,3,2020,210,0
10812,14/03/2020,Israel,COVID-19,Yes,3,2020,193,0
10813,14/03/2020,Czech Republic,COVID-19,Yes,3,2020,189,0
10814,14/03/2020,Slovenia,COVID-19,Yes,3,2020,181,1
10815,14/03/2020,China,COVID-19,Yes,3,2020,174,2
10816,14/03/2020,Portugal,COVID-19,Yes,3,2020,169,0
10817,14/03/2020,China,COVID-19,Yes,3,2020,168,6
10818,14/03/2020,Iceland,COVID-19,Yes,3,2020,156,0
10819,14/03/2020,Brazil,COVID-19,Yes,3,2020,151,0
10820,14/03/2020,China,COVID-19,Yes,3,2020,146,2
10821,14/03/2020,Hong Kong,COVID-19,Yes,3,2020,140,4
10822,14/03/2020,US,COVID-19,Yes,3,2020,138,0
10823,14/03/2020,China,COVID-19,Yes,3,2020,136,3
10824,14/03/2020,China,COVID-19,Yes,3,2020,133,0
10825,14/03/2020,China,COVID-19,Yes,3,2020,129,2
10826,14/03/2020,Ireland,COVID-19,Yes,3,2020,129,2
10827,14/03/2020,China,COVID-19,Yes,3,2020,125,1
10828,14/03/2020,Romania,COVID-19,Yes,3,2020,123,0
10829,14/03/2020,Estonia,COVID-19,Yes,3,2020,115,0
10830,14/03/2020,Australia,COVID-19,Yes,3,2020,112,2
10831,14/03/2020,Philippines,COVID-19,Yes,3,2020,111,8
10832,14/03/2020,Iraq,COVID-19,Yes,3,2020,110,10
10833,14/03/2020,Egypt,COVID-19,Yes,3,2020,109,2
10834,14/03/2020,Kuwait,COVID-19,Yes,3,2020,104,0
10835,14/03/2020,Poland,COVID-19,Yes,3,2020,103,3
10836,14/03/2020,Saudi Arabia,COVID-19,Yes,3,2020,103,0
10837,14/03/2020,India,COVID-19,Yes,3,2020,102,2
10838,14/03/2020,US,COVID-19,Yes,3,2020,101,1
10839,14/03/2020,Indonesia,COVID-19,Yes,3,2020,96,5
10840,14/03/2020,China,COVID-19,Yes,3,2020,93,1
10841,14/03/2020,Lebanon,COVID-19,Yes,3,2020,93,3
10842,14/03/2020,United Arab Emirates,COVID-19,Yes,3,2020,85,0
10843,14/03/2020,Thailand,COVID-19,Yes,3,2020,82,1
10844,14/03/2020,San Marino,COVID-19,Yes,3,2020,80,5
10845,14/03/2020,Canada,COVID-19,Yes,3,2020,79,0
10846,14/03/2020,US,COVID-19,Yes,3,2020,77,1
10847,14/03/2020,China,COVID-19,Yes,3,2020,76,3
10848,14/03/2020,US,COVID-19,Yes,3,2020,76,3
10849,14/03/2020,China,COVID-19,Yes,3,2020,75,1
10850,14/03/2020,China,COVID-19,Yes,3,2020,75,0
10851,14/03/2020,US,COVID-19,Yes,3,2020,69,1
10852,14/03/2020,US,COVID-19,Yes,3,2020,66,1
10853,14/03/2020,Canada,COVID-19,Yes,3,2020,64,1
10854,14/03/2020,US,COVID-19,Yes,3,2020,64,0
10855,14/03/2020,Chile,COVID-19,Yes,3,2020,61,0
10856,14/03/2020,Russia,COVID-19,Yes,3,2020,59,0
10857,14/03/2020,US,COVID-19,Yes,3,2020,57,0
10858,14/03/2020,Taiwan,COVID-19,Yes,3,2020,53,1
10859,14/03/2020,Vietnam,COVID-19,Yes,3,2020,53,0
10860,14/03/2020,Luxembourg,COVID-19,Yes,3,2020,51,1
10861,14/03/2020,Australia,COVID-19,Yes,3,2020,49,0
10862,14/03/2020,US,COVID-19,Yes,3,2020,47,0
10863,14/03/2020,Australia,COVID-19,Yes,3,2020,46,0
10864,14/03/2020,Serbia,COVID-19,Yes,3,2020,46,0
10865,14/03/2020,US,COVID-19,Yes,3,2020,46,0
10866,14/03/2020,Slovakia,COVID-19,Yes,3,2020,44,0
10867,14/03/2020,Bulgaria,COVID-19,Yes,3,2020,41,2
10868,14/03/2020,US,COVID-19,Yes,3,2020,41,1
10869,14/03/2020,Brunei,COVID-19,Yes,3,2020,40,0
10870,14/03/2020,Albania,COVID-19,Yes,3,2020,38,1
10871,14/03/2020,Croatia,COVID-19,Yes,3,2020,38,0
10872,14/03/2020,Peru,COVID-19,Yes,3,2020,38,0
10873,14/03/2020,South Africa,COVID-19,Yes,3,2020,38,0
10874,14/03/2020,Algeria,COVID-19,Yes,3,2020,37,3
10875,14/03/2020,Panama,COVID-19,Yes,3,2020,36,1
10876,14/03/2020,Argentina,COVID-19,Yes,3,2020,34,2
10877,14/03/2020,US,COVID-19,Yes,3,2020,32,0
10878,14/03/2020,US,COVID-19,Yes,3,2020,32,0
10879,14/03/2020,Pakistan,COVID-19,Yes,3,2020,31,0
10880,14/03/2020,Georgia,COVID-19,Yes,3,2020,30,0
10881,14/03/2020,Hungary,COVID-19,Yes,3,2020,30,0
10882,14/03/2020,Canada,COVID-19,Yes,3,2020,29,0
10883,14/03/2020,Ecuador,COVID-19,Yes,3,2020,28,2
10884,14/03/2020,Belarus,COVID-19,Yes,3,2020,27,0
10885,14/03/2020,US,COVID-19,Yes,3,2020,27,0
10886,14/03/2020,Costa Rica,COVID-19,Yes,3,2020,26,0
10887,14/03/2020,Cyprus,COVID-19,Yes,3,2020,26,0
10888,14/03/2020,Latvia,COVID-19,Yes,3,2020,26,0
10889,14/03/2020,Mexico,COVID-19,Yes,3,2020,26,0
10890,14/03/2020,US,COVID-19,Yes,3,2020,26,0
10891,14/03/2020,US,COVID-19,Yes,3,2020,26,0
10892,14/03/2020,US,COVID-19,Yes,3,2020,25,0
10893,14/03/2020,US,COVID-19,Yes,3,2020,24,0
10894,14/03/2020,Colombia,COVID-19,Yes,3,2020,22,0
10895,14/03/2020,US,COVID-19,Yes,3,2020,22,0
10896,14/03/2020,US,COVID-19,Yes,3,2020,21,0
10897,14/03/2020,US,COVID-19,Yes,3,2020,21,0
10898,14/03/2020,US,COVID-19,Yes,3,2020,21,0
10899,14/03/2020,US,COVID-19,Yes,3,2020,20,0
10900,14/03/2020,Australia,COVID-19,Yes,3,2020,19,0
10901,14/03/2020,Oman,COVID-19,Yes,3,2020,19,0
10902,14/03/2020,US,COVID-19,Yes,3,2020,19,0
10903,14/03/2020,Armenia,COVID-19,Yes,3,2020,18,0
10904,14/03/2020,Bosnia and Herzegovina,COVID-19,Yes,3,2020,18,0
10905,14/03/2020,China,COVID-19,Yes,3,2020,18,0
10906,14/03/2020,Malta,COVID-19,Yes,3,2020,18,0
10907,14/03/2020,Tunisia,COVID-19,Yes,3,2020,18,0
10908,14/03/2020,Australia,COVID-19,Yes,3,2020,17,1
10909,14/03/2020,Canada,COVID-19,Yes,3,2020,17,0
10910,14/03/2020,Morocco,COVID-19,Yes,3,2020,17,1
10911,14/03/2020,US,COVID-19,Yes,3,2020,17,0
10912,14/03/2020,US,COVID-19,Yes,3,2020,16,0
10913,14/03/2020,Azerbaijan,COVID-19,Yes,3,2020,15,1
10914,14/03/2020,North Macedonia,COVID-19,Yes,3,2020,14,0
10915,14/03/2020,US,COVID-19,Yes,3,2020,14,0
10916,14/03/2020,US,COVID-19,Yes,3,2020,14,0
10917,14/03/2020,Moldova,COVID-19,Yes,3,2020,12,0
10918,14/03/2020,US,COVID-19,Yes,3,2020,12,0
10919,14/03/2020,US,COVID-19,Yes,3,2020,12,0
10920,14/03/2020,Afghanistan,COVID-19,Yes,3,2020,11,0
10921,14/03/2020,Dominican Republic,COVID-19,Yes,3,2020,11,0
10922,14/03/2020,Bolivia,COVID-19,Yes,3,2020,10,0
10923,14/03/2020,Macau,COVID-19,Yes,3,2020,10,0
10924,14/03/2020,Maldives,COVID-19,Yes,3,2020,10,0
10925,14/03/2020,Senegal,COVID-19,Yes,3,2020,10,0
10926,14/03/2020,Sri Lanka,COVID-19,Yes,3,2020,10,0
10927,14/03/2020,US,COVID-19,Yes,3,2020,10,0
10928,14/03/2020,US,COVID-19,Yes,3,2020,10,0
10929,14/03/2020,US,COVID-19,Yes,3,2020,10,0
10930,14/03/2020,Denmark,COVID-19,Yes,3,2020,9,0
10931,14/03/2020,Martinique,COVID-19,Yes,3,2020,9,0
10932,14/03/2020,US,COVID-19,Yes,3,2020,9,1
10933,14/03/2020,Jamaica,COVID-19,Yes,3,2020,8,0
10934,14/03/2020,Lithuania,COVID-19,Yes,3,2020,8,0
10935,14/03/2020,US,COVID-19,Yes,3,2020,8,1
10936,14/03/2020,Cambodia,COVID-19,Yes,3,2020,7,0
10937,14/03/2020,US,COVID-19,Yes,3,2020,7,0
10938,14/03/2020,Kazakhstan,COVID-19,Yes,3,2020,6,0
10939,14/03/2020,New Zealand,COVID-19,Yes,3,2020,6,0
10940,14/03/2020,Paraguay,COVID-19,Yes,3,2020,6,0
10941,14/03/2020,Reunion,COVID-19,Yes,3,2020,6,0
10942,14/03/2020,US,COVID-19,Yes,3,2020,6,0
10943,14/03/2020,US,COVID-19,Yes,3,2020,6,0
10944,14/03/2020,US,COVID-19,Yes,3,2020,6,0
10945,14/03/2020,Australia,COVID-19,Yes,3,2020,5,0
10946,14/03/2020,France,COVID-19,Yes,3,2020,5,0
10947,14/03/2020,French Guiana,COVID-19,Yes,3,2020,5,0
10948,14/03/2020,Turkey,COVID-19,Yes,3,2020,5,0
10949,14/03/2020,US,COVID-19,Yes,3,2020,5,0
10950,14/03/2020,US,COVID-19,Yes,3,2020,5,0
10951,14/03/2020,Canada,COVID-19,Yes,3,2020,4,0
10952,14/03/2020,Cuba,COVID-19,Yes,3,2020,4,0
10953,14/03/2020,Liechtenstein,COVID-19,Yes,3,2020,4,0
10954,14/03/2020,US,COVID-19,Yes,3,2020,4,0
10955,14/03/2020,US,COVID-19,Yes,3,2020,4,0
10956,14/03/2020,US,COVID-19,Yes,3,2020,4,0
10957,14/03/2020,Uruguay,COVID-19,Yes,3,2020,4,0
10958,14/03/2020,Bangladesh,COVID-19,Yes,3,2020,3,0
10959,14/03/2020,France,COVID-19,Yes,3,2020,3,0
10960,14/03/2020,Ghana,COVID-19,Yes,3,2020,3,0
10961,14/03/2020,US,COVID-19,Yes,3,2020,3,0
10962,14/03/2020,US,COVID-19,Yes,3,2020,3,0
10963,14/03/2020,Ukraine,COVID-19,Yes,3,2020,3,1
10964,14/03/2020,Aruba,COVID-19,Yes,3,2020,2,0
10965,14/03/2020,Burkina Faso,COVID-19,Yes,3,2020,2,0
10966,14/03/2020,Cameroon,COVID-19,Yes,3,2020,2,0
10967,14/03/2020,Canada,COVID-19,Yes,3,2020,2,0
10968,14/03/2020,Congo (Kinshasa),COVID-19,Yes,3,2020,2,0
10969,14/03/2020,France,COVID-19,Yes,3,2020,2,0
10970,14/03/2020,Honduras,COVID-19,Yes,3,2020,2,0
10971,14/03/2020,Jersey,COVID-19,Yes,3,2020,2,0
10972,14/03/2020,Monaco,COVID-19,Yes,3,2020,2,0
10973,14/03/2020,Namibia,COVID-19,Yes,3,2020,2,0
10974,14/03/2020,Nigeria,COVID-19,Yes,3,2020,2,0
10975,14/03/2020,Seychelles,COVID-19,Yes,3,2020,2,0
10976,14/03/2020,Trinidad and Tobago,COVID-19,Yes,3,2020,2,0
10977,14/03/2020,US,COVID-19,Yes,3,2020,2,0
10978,14/03/2020,US,COVID-19,Yes,3,2020,2,0
10979,14/03/2020,UK,COVID-19,Yes,3,2020,2,0
10980,14/03/2020,Venezuela,COVID-19,Yes,3,2020,2,0
10981,14/03/2020,Andorra,COVID-19,Yes,3,2020,1,0
10982,14/03/2020,Antigua and Barbuda,COVID-19,Yes,3,2020,1,0
10983,14/03/2020,Australia,COVID-19,Yes,3,2020,1,0
10984,14/03/2020,Australia,COVID-19,Yes,3,2020,1,0
10985,14/03/2020,Bhutan,COVID-19,Yes,3,2020,1,0
10986,14/03/2020,Canada,COVID-19,Yes,3,2020,1,0
10987,14/03/2020,Cayman Islands,COVID-19,Yes,3,2020,1,0
10988,14/03/2020,China,COVID-19,Yes,3,2020,1,0
10989,14/03/2020,Ivory Coast,COVID-19,Yes,3,2020,1,0
10990,14/03/2020,Curacao,COVID-19,Yes,3,2020,1,0
10991,14/03/2020,Eswatini,COVID-19,Yes,3,2020,1,0
10992,14/03/2020,Ethiopia,COVID-19,Yes,3,2020,1,0
10993,14/03/2020,France,COVID-19,Yes,3,2020,1,0
10994,14/03/2020,Gabon,COVID-19,Yes,3,2020,1,0
10995,14/03/2020,Guadeloupe,COVID-19,Yes,3,2020,1,0
10996,14/03/2020,Guatemala,COVID-19,Yes,3,2020,1,0
10997,14/03/2020,Guernsey,COVID-19,Yes,3,2020,1,0
10998,14/03/2020,Guinea,COVID-19,Yes,3,2020,1,0
10999,14/03/2020,Guyana,COVID-19,Yes,3,2020,1,1
11000,14/03/2020,Holy See,COVID-19,Yes,3,2020,1,0
11001,14/03/2020,Jordan,COVID-19,Yes,3,2020,1,0
11002,14/03/2020,Kenya,COVID-19,Yes,3,2020,1,0
11003,14/03/2020,Mauritania,COVID-19,Yes,3,2020,1,0
11004,14/03/2020,Mongolia,COVID-19,Yes,3,2020,1,0
11005,14/03/2020,Nepal,COVID-19,Yes,3,2020,1,0
11006,14/03/2020,Rwanda,COVID-19,Yes,3,2020,1,0
11007,14/03/2020,Saint Lucia,COVID-19,Yes,3,2020,1,0
11008,14/03/2020,Saint Vincent and the Grenadines,COVID-19,Yes,3,2020,1,0
11009,14/03/2020,Sudan,COVID-19,Yes,3,2020,1,1
11010,14/03/2020,Suriname,COVID-19,Yes,3,2020,1,0
11011,14/03/2020,Togo,COVID-19,Yes,3,2020,1,0
11012,14/03/2020,US,COVID-19,Yes,3,2020,1,0
11013,14/03/2020,US,COVID-19,Yes,3,2020,1,0
11014,14/03/2020,UK,COVID-19,Yes,3,2020,1,0
11015,14/03/2020,Australia,COVID-19,Yes,3,2020,0,0
11016,14/03/2020,US,COVID-19,Yes,3,2020,0,0
11017,14/03/2020,occupied Palestinian territory,COVID-19,Yes,3,2020,0,0
11018,15/03/2020,China,COVID-19,Yes,3,2020,67794,3085
11019,15/03/2020,Italy,COVID-19,Yes,3,2020,24747,1809
11020,15/03/2020,Iran,COVID-19,Yes,3,2020,13938,724
11021,15/03/2020,South Korea,COVID-19,Yes,3,2020,8162,75
11022,15/03/2020,Spain,COVID-19,Yes,3,2020,7798,289
11023,15/03/2020,Germany,COVID-19,Yes,3,2020,5795,11
11024,15/03/2020,France,COVID-19,Yes,3,2020,4499,91
11025,15/03/2020,Switzerland,COVID-19,Yes,3,2020,2200,14
11026,15/03/2020,China,COVID-19,Yes,3,2020,1360,8
11027,15/03/2020,China,COVID-19,Yes,3,2020,1273,22
11028,15/03/2020,China,COVID-19,Yes,3,2020,1231,1
11029,15/03/2020,Norway,COVID-19,Yes,3,2020,1221,3
11030,15/03/2020,UK,COVID-19,Yes,3,2020,1140,21
11031,15/03/2020,Netherlands,COVID-19,Yes,3,2020,1135,20
11032,15/03/2020,Sweden,COVID-19,Yes,3,2020,1022,3
11033,15/03/2020,China,COVID-19,Yes,3,2020,1018,4
11034,15/03/2020,China,COVID-19,Yes,3,2020,990,6
11035,15/03/2020,China,COVID-19,Yes,3,2020,935,1
11036,15/03/2020,Belgium,COVID-19,Yes,3,2020,886,4
11037,15/03/2020,Denmark,COVID-19,Yes,3,2020,864,2
11038,15/03/2020,Austria,COVID-19,Yes,3,2020,860,1
11039,15/03/2020,Japan,COVID-19,Yes,3,2020,839,22
11040,15/03/2020,China,COVID-19,Yes,3,2020,760,7
11041,15/03/2020,US,COVID-19,Yes,3,2020,732,3
11042,15/03/2020,Others,COVID-19,Yes,3,2020,696,7
11043,15/03/2020,US,COVID-19,Yes,3,2020,643,40
11044,15/03/2020,China,COVID-19,Yes,3,2020,631,0
11045,15/03/2020,China,COVID-19,Yes,3,2020,576,6
11046,15/03/2020,China,COVID-19,Yes,3,2020,539,3
11047,15/03/2020,China,COVID-19,Yes,3,2020,482,13
11048,15/03/2020,China,COVID-19,Yes,3,2020,442,8
11049,15/03/2020,Malaysia,COVID-19,Yes,3,2020,428,0
11050,15/03/2020,US,COVID-19,Yes,3,2020,426,6
11051,15/03/2020,China,COVID-19,Yes,3,2020,353,3
11052,15/03/2020,Qatar,COVID-19,Yes,3,2020,401,0
11053,15/03/2020,China,COVID-19,Yes,3,2020,318,6
11054,15/03/2020,China,COVID-19,Yes,3,2020,296,1
